SMILES,ACT
CCc1ccc2c(c1)CC(C(=O)NC1CCN(Cc3ccc4c(c3)OCO4)CC1)=CC2=O,1
Nc1ccc2c3c(cccc13)C(=O)NC2=O,1
CC(=O)Nc1cc(Nc2cc(NC3CCC3)n3ncc(C#N)c3n2)ccc1C,0
CCc1n[nH]c(CC)c1Oc1cc(Cl)cc(C#N)c1,0
CCN(CC)c1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(Br)(Br)P(=O)(O)O)C(O)C1O,0
c1ccc(-c2[nH]c3ccccc3c2C2CC3CCC(C2)N3)cc1,1
CCN(CC)CCSc1nc(-c2cc(OC)c(Cl)cc2Cl)c2c(C#N)c[nH]c2n1,1
N=C(N)N1CCc2ccccc2C1,0
CCc1ccc(COc2ccc(C3CN(C(=O)c4cc(OCCN5CCNC(=O)C5)ccn4)C3)cc2OC)cc1,1
CC1CNCC(C)N1c1nc2c(C(=O)NC3CC4CCCC(C3)N4C)cccc2o1,1
CC1Cn2c(nnc2-c2cnccn2)C(=O)N1Cc1cccc(C(F)(F)F)c1Cl,1
Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1,0
O=C1CCCC2C3CCCN4CCCC(CN12)C34,0
COc1cc2c(cc1OC)CN(C(=O)N1CCN(C(C)C)CC1)CC2,0
Cc1cc(NC(CCCCNCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,1
O=C(O)C1C(=CCO)OC2CC(=O)N21,0
CN1CCC(CNc2ccn3ncc(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,1
COc1cccc(-n2cc3nc(-c4cccnc4C)n(CC4CCCN(CC5CCCO5)C4)c(=O)c3n2)c1,0
CC1CCC2C(C)C(CCCN3CCN(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CC3)OC3OC4(C)CCC1C32OO4,0
CC1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccncc2C#N)cn1,1
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3ncn4c3CCCC4)nc12,1
NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O,0
Cc1nc(CNC2CCCC2)n(C(C)C)c1-c1ccc(Cl)cc1,1
CC(C)N1CCN(C(=O)N2CCC(C(=O)OC(C)(C)C)CC2)CC1,0
N=C(NCc1ccccc1)NC(=O)c1nc(Cl)c(N)nc1N,1
COC(=O)c1ccccc1N,0
CC1(c2cccc(-c3cccnc3)c2)N=C(N)c2ccccc2O1,1
CC(C1CC2CCC1C2)n1c(SCc2ccccc2)nnc1-c1ccco1,1
CNc1noc2c(-c3ccc4c(N5CCOCC5C)nncc4c3)c(C)ccc12,0
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)COC(=O)N3)nc1,0
CCO,0
CNC(=O)c1cc(Oc2ccc3nc(NC(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)sc3c2)ccn1,0
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CCN(CCO)C3)CC2)nc1,1
COc1ccc(C2(c3cccc(-c4cncnc4)c3)CCC(N)=N2)cc1,0
Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(C(=O)O)cc3)cc1)C(=O)N2c1cc(O)ncn1,0
CCS(=O)(=O)Nc1cccc(C(=C2CCCCC2)c2cnc[nH]2)c1,1
CNC(C)c1cc(C(F)(F)F)ccc1Oc1ccc(Cl)c(Cl)c1,1
CN1CCN(CCCN(C(=O)Nc2ccc(F)c(C(F)(F)F)c2)C2CC(c3ccc(C#N)cc3)C3CC32)CC1,1
Cc1c(C(O)CN2CCC3(CC2)CC(=O)N(c2ccns2)C3)ccc2c1COC2=O,1
Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3ccc(C(F)(F)F)cc3)CC2)n1C,1
CC(=O)SCC(=O)c1ccc(NS(=O)(=O)c2ccc(OCCCN(C)C)cc2)nc1,0
CC(CCCC(C)(C)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0
O=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1(c2ccccc2)CCC(N2CCC(c3ccc(F)cc3)CC2)CC1,1
CCc1nnc(C2C3CN(C(=O)c4ccc(CC5CCC(C(O)c6ccccc6)N5)cc4)CC32)o1,0
Cc1[nH]ncc1-c1ccc2cc(CCN3CCCC3C)ccc2n1,0
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6nc(C)sc6c5CC4)n3C)cccc2n1,1
OC(c1ccccc1)(c1ccccc1)C1CCN(Cc2ccc(-c3ccccc3)cc2)CC1,1
COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,0
NC(=O)c1ccc(NC2CCCNC2)c2cc(-c3cccc(F)c3)[nH]c12,1
O=C(CS(=O)Cc1ccco1)NCC=CCOc1cc(CN2CCCCC2)ccn1,0
CCn1cc(C2(c3n[nH]c(=O)o3)NC(c3ncc(-c4ccc(F)cn4)[nH]3)Cc3c2[nH]c2ccccc32)cn1,0
COc1ccc(CCNC(C)COc2c(C)cccc2C)cc1OC,1
OC(c1cccnc1)(c1cccnc1)C(c1ccccc1)N1CCCC1,0
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,0
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,0
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1.CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,0
O=C(O)c1cccc(Cl)c1Cl,0
CCCC(=O)Cl,0
CNc1cc(Nc2cnc(C#N)c(OC3CCN(C)C3)n2)ncc1-c1cnn(C)c1,0
Cc1c(C(O)CN2CCC3(CC2)CN(c2ccc(=O)n(C)n2)C(=O)O3)ccc2c1COC2=O,0
CC1OCC2(CCN(c3cnc4c(-c5cccc(Cl)c5Cl)n[nH]c4n3)CC2)C1N,1
CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21,0
Nc1nc2c(C(=O)NCc3ccc(Cl)c(Cl)c3)cc(O)c(O)c2s1,0
CC(C)(C#N)COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2,0
N=C(N)NCCCC(N)C(=O)O,0
Cl.Cn1nccc1-c1cc(C(=O)NC2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,0
CCCCCCCCCCCCCCCCCC(=O)NCC(COP(=O)([O-])OCC[N+](C)(C)C)OCC,0
O=C(Nc1ccccc1)c1[nH]c2cc(F)ccc2c1C1C[NH2+]CCC1F,1
Cc1cc(=O)[nH]c(=S)[nH]1,0
Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0
CCCOC(=O)c1ccc(O)cc1,0
CN(CC=Cc1ccc(-c2ccccc2)cc1)Cc1ccc2c(c1)OCCC2.Cl,0
CCOCc1nnc(N2CC3CC3(c3ccc(F)cc3Cl)C2)n1-c1ccc(OC)nc1,1
CC[N+](C)(C)Cc1ccccc1Br,0
FC(F)(F)Oc1ccc(Cl)c(CNC2CCC3CCC2(c2ccccc2)N3)c1,1
O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,1
COCCCc1cc(CN(C(=O)C2CNCCC2c2ccn(C)c(=O)c2)C2CC2)cc(Br)c1C,0
CC(=O)Nc1ccc2c(c1)N(c1cc(NC3CC3)n3ncc(C#N)c3n1)CC2,0
O=C(CNc1ccccc1C(F)(F)F)N1CCCN(Cc2nc3ccccc3[nH]2)CC1,1
Cc1c(Cl)ccc(OC2CCN(CC(O)CNC(=O)c3c[nH]nc3C(F)(F)F)CC2)c1Cl,1
Cc1ccc(O)c(C(=O)NC2CCC(NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(CN5CC(C)NC(C)C5)cc4CN4CCOCC4)c3)CC2)c1,1
CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,0
Nc1ccccc1NC(=O)c1ccc(N2CCC3(CC2)CNc2ccccc23)nc1,0
N#Cc1ccc(S(=O)(=O)NCCN2CC3CN(CCc4ccc(F)cc4F)CC(C2)O3)cc1,0
COc1ccc2ncc(F)c(CC(NS(C)(=O)=O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,1
CNCC(CC1CCCCC1)NC(=O)N1CCCC(C(O)(CCCCOC)c2cccc(Cl)c2)C1,0
Cc1ncoc1-c1nnc(SCCCNC2CCC3(c4ccc(C(F)(F)F)cc4F)CC23)n1C,1
COc1cc(-c2cn(C3CCc4ccccc4N(Cc4ccccc4)C3=O)nn2)ccc1-n1cnc(C)c1,1
CN1CCN(c2nc3cc(C(F)(F)F)ccc3n3cccc23)CC1,1
COc1cc(C(C)(C)CN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc1C#N,1
COc1ccc(Cc2noc(C3=CC4(CCN(CC5CCCO5)CC4)c4ccccc43)n2)cc1,1
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,1
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1
COc1cc(OC)c(C=CS(=O)(=O)Cc2ccc(OC)c(NS(C)(=O)=O)n2)c(OC)c1,0
c1ccc(CCCNCCC(c2ccccc2)c2ccccc2)cc1,1
O=c1n(Cc2ccc(Cl)cc2)c2sc3c(c2c2ncnn12)CCN(C1COC1)C3,1
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,0
O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1,0
O=C(CS(=O)C(c1ccccc1)c1ccccc1)NO,0
O=C(NCC1C2CN(C(=O)CCc3cc(Cl)cc(Cl)c3)CC12)c1ccc2[nH]c(=O)oc2c1,1
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,0
CCOCN(C(=O)CCl)c1c(C)cccc1CC,0
Cn1c(=O)nc(NC2CCN(Cc3ccc4c(c3)OCO4)CC2)c2cc(Cl)ccc21,1
C[Se]CCC(N)C(=O)O,0
CN1CCC2(CCN3CCc4c(oc5ccccc45)C3C2)N(C)C1=O,0
CCNC(=NS(=O)(=O)c1cccc(Cl)c1)N1CC(C)(C)C=N1,0
CC1CCC2(OC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CC(=O)C3(C)C1C2C,0
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCCOC1)NCC3,0
C=C(C)C1CC=C(C(=O)O)CC1,0
CC#Cc1cncc(-c2cccc(C3(C4CC4)N=C(C)C(N)=N3)c2)c1,0
CS(=O)(=O)N1CCN(Cc2cc3c(N4CCOCC4)nc(-c4cnc(N)nc4)cn3n2)CC1,0
Cc1cc(C(=O)O)ccc1[N+](=O)[O-],0
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3C(=C)CC21CC,0
NS(=O)(=O)c1cc(Nc2cc(Oc3cn(C4CC4)nc3C3CCOCC3)ccn2)ccc1F,0
COc1cc(-c2cn(C3CCCCNC3=O)nn2)ccc1-n1cnc(C)c1,0
c1ccc2c(c1)ccc1ncccc12,0
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,1
O=[N+]([O-])c1ccc(CCN2CCN(CCc3ccc(F)cc3)CC2)cc1,1
COCCCc1cc(CN(C(=O)C2CNCCC2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,1
NC1CN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)CC1c1cc(F)c(F)cc1F,1
O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccc(Cl)cc1,1
CC1CCC(C(C)C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c2nc(CN3CCOCC3)ccc21,1
N#Cc1c(N2CCC(c3ccc(Cl)cc3)CC2)ccn(CC2CC2)c1=O,1
NC1CN(c2ccncn2)CCC1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,0
CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Br)ncc3n1C)C2,0
C[N+]1C2CCC1C(C(=O)[O-])C(OC(=O)c1ccccc1)C2,0
C=C1COc2cc3c(cc2N1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,1
COC1=CC=C2Nc3cc(Cl)ccc3C(N=C3C=C(CN4CCCC4)C(=O)C(CN4CCCC4)=C3)=C2N1,1
O=c1cnc2ccc(F)c3c2n1CC3(O)CN1CCC(NCc2cc3c(cn2)OCCO3)CC1,0
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+].[Na+],0
Cc1cccc(Cn2nc(C)c3c(NC(=O)c4csc5c(N)ncnc45)cccc32)n1,0
N#Cc1ccc(S(=O)(=O)NCCN2CC3CN(Cc4ccc(OC(F)F)cc4)CC(C2)O3)cc1,0
CC1(C)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21,1
CCCS(=O)(=O)Nc1ccccc1C(=O)NC(CC)c1ccccc1,1
CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCN1CCOCC1)c1ccccc1,1
O=C(c1ccc(CC2CCC(C(O)c3ccccc3)N2)cc1)N1CCN(Cc2nnn(CC(F)F)n2)CC1,0
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,0
Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(F)cc2)C3C)n1,0
CC(C)C(N)C(=O)O,0
CN1CCN(c2ncnc3c2nc(-c2ccc(Cl)cc2Cl)n3-c2ccc(Cl)cc2)CC1,1
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0
COc1c(N2CC[NH2+]C(C)C2)c(F)cc2c1[N+](C1CC1)=CC(C(=O)[O-])C2=O,0
CN1CCCC(c2nc3ccccc3n2CCOc2ccccc2)C1,1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC([N+]C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0
CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCCS(C)(=O)=O)c4ccc(OC(F)F)cc34)nc12,1
CNC(C)c1ccccc1Oc1ccc(Cl)c(Cl)c1,1
CC1CCCN(C(=O)c2csc(Nc3ccc(Cl)cc3F)n2)C1C,0
ClC(Cl)Cl,0
N=C(N)NN.N=C(N)NN,0
COc1ncc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c[nH]c12,0
N#Cc1ccc(Cn2cncc2C[N+]C2CCN(c3ccncc3)C2=O)cc1,1
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,0
CCn1ccc(NC(=O)c2cc(Oc3ccc(C(=O)N4CCC4)cc3)cc(OC(C)CO)c2)n1,0
Cc1ccc(NC(=O)N2CCN(c3nc(N)nc4sc(-c5cccnc5)nc34)CC2)cc1,1
CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,0
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3ccc(F)cc3)CC2)CC1,0
O=C(Nc1ccccc1)Nc1ccccc1,0
c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,1
CC(=N)NCCCCC(N)C(=O)O,0
CC(C)(C)c1cc(NC(=O)n2ccc3ncc(OC4=NC=NC5CNCC45)cc32)no1,0
Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)Nc1ccnn1C)C2=O,0
CC(C)N1CCN(CCN2CCN(c3cccc(OC(F)(F)F)c3)C2=O)CC1,1
NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,1
COc1cc(C=Cc2nc(N)c3c(n2)oc2ccccc23)ccc1-n1cnc(C)c1,1
CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(S(C)(=O)=O)cc1,0
CNCCN1CCCc2cc(NC(=N)c3cccs3)ccc21,0
Cc1ccc(NC(=O)N2CCN(CC3CCCN(C4CC4)C3)CC2)cc1Cl,1
CC1Cc2c([nH]c3cc(Cl)ccc23)C2(N1)C(=O)Nc1ccc(Cl)cc12,0
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CC[N+](CC)CC4)ccc3OCC)[nH]n12,0
Cc1nnc(-c2ccc(CN3CC(N)C(C(=O)N4CCCC4C#N)C3)cc2)o1,0
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(S(F)(F)(F)(F)F)cc3)C2)n1C,1
Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2(F)F.Cl,1
CC#N,0
CN(C)C(=O)COc1ccc2c(c1)CC(NCC(O)c1ccc(O)c(CCO)c1)CC2,0
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(NC(=O)C(F)(F)F)cc54)CC3)nc2N1,0
COCc1ccc(-c2cc3c(cc2F)ncc2c3n(C3CCC(OC)CC3)c(=O)n2C)cn1,0
COc1cc(OC(C)C)cc(S(=O)(=O)c2ccc3c(c2)OC2CNCCC32)c1.Cl,1
Cc1cccc(Nc2cc(NC3CCCCC3N)nnc2C(N)=O)n1,0
COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(CC2CCOCC2)CC4)c(F)c1,1
COCCOCC#Cc1cc(C2N=NC3=C2Cc2ccc(CN4CCN(C)CC4)cc23)cs1,1
O=c1c2c([nH]c3ccccc13)C(c1ccc3c(c1)CCO3)N(c1ncc(-c3ccccn3)cn1)C2,1
Clc1ccccn1,0
Cc1ccc(-c2c(C)c(CNC3CCCC3F)nn2-c2ncccc2Cl)cn1,0
CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C#N)cc2)CC1)C(F)(F)F,1
O=[N+]([O-])c1ccc(O)c2ncccc12,0
CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ncccc2F)C1=O,1
Cc1nc(Nc2cc(NC3CCCCC3N)nnc2C(N)=O)ccc1F,0
CNC(=O)Cn1c(=O)n(C2CCN(C3CCC(C(C)C)CC3)CC2)c2ccccc21,1
O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc21,0
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ncc(C)s4)CC3C)nc21,0
CCCN(c1cncnc1)P(=O)(c1ccccc1)c1ccccc1,0
Nc1cnc(-c2cnc3nc(N4CCC(N5CCCCC5)CC4)sc3c2)cn1,0
CCN(CCCC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CCC(C2CCOCC2)C1,0
Cc1nccc(N2CCC3(CCN(CC(O)c4ccc5c(c4C)COC5=O)CC3)C2=O)n1,0
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O.CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O,0
FC(F)(F)c1ccc(Nc2ncnc3cc(-c4ncccc4C(F)(F)F)ccc23)cc1,1
Cc1cc(-n2cnc3ccc(NC(C)c4ncc(F)cn4)nc32)n[nH]1,0
NNc1nncc2ccccc12,0
CC(C)CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)N=C(O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,0
CC(C)(O)c1ccc(C(CC2=CCC(=O)N=C2)c2ccc(OC(F)F)c(OC3CC3)c2)cn1,0
COc1cc(F)ccc1-c1cncc(CNC2CCCC2)c1,1
COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(C)C(N)=N2)cc1,0
COc1cc2ccc(C#N)cc2cc1C(c1cccc(OC)c1OC)C(O)(CCN(C)C)c1cccc2c1CCC2,1
N#Cc1cnc(Nc2cc(NCC3CNCCO3)c(C(F)(F)F)cn2)cn1,1
COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,0
O=C(Cc1ccc(Cl)cc1)NC(Cc1ccc(Cl)cc1)C(=O)NC1CC2CCC(C1)N2,1
N#Cc1c(Cl)cccc1OCC(O)CN1CCCC1Cc1ccccc1,1
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(-n4ccnc4)ccc2-3)cs1)COc1ccccc1,1
COc1cncc(Cc2cc(-c3ccccc3)no2)c1,0
NC1(C(=O)NC(CCCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0
O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,1
COc1ccc2c(c1)c(CC(=O)O)c(C)n2Cc1ccc(Cl)cc1,0
CC(Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)sc1Cl)NCCO,1
Cc1ccc(N(C)C(=O)c2ccc3c(c2)CC(c2ccc(Cl)cc2)OC3=O)cc1C,1
CC1CN(CC(=O)NC2C3CC4CC2CC(C(N)=O)(C4)C3)S(=O)(=O)N(c2c(Cl)cc(Cl)cc2Cl)C1,0
c1cnc2c(NCC3CCCNC3)nc(N3CCNCC3)cc2n1,0
CCN(CC)CCNC(=O)c1ccc(N[S+2](C)([O-])[O-])cc1,0
Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)N1CCN(C)CC1)C2=O,0
COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1,0
Cc1cccc(NC(=NC#N)c2ccc(-c3ccc(Cl)cc3)o2)c1,0
CN(C)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,0
O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0
O=C(CCCCCCC(=O)Nc1ccccc1)NO,0
O=C(NCC1CCCO1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,0
Cc1ccc2c(N3CCN(CCc4cccc(N5CCNC5=O)c4)CC3)cccc2n1,0
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,1
CCCC(CCO)Nc1nc(N)nc2ccccc12,1
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN2CCCC2)c(I)c1,1
O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,1
CN(C)CCCC(NC(=O)C1(N)CCCN(c2ncnc3[nH]ccc23)C1)c1ccc(Cl)cc1,0
Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C2CC3CN(CC(O)c4ccccc4)CC3C2)c1,1
CCCCN(CC)CCCCCc1ccc(Cl)cc1,1
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CCCC56COC6)cc4)C3)o2)cc1,0
Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)C(C)(C)C3)cccc2n1,1
Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccccc4)C3C2)n1C,1
COc1ccc(C(=O)C2CCN(CCc3ccccc3)CC2)cc1,1
COc1cccc(N2CCN(CCCCCCN3CCN(c4cccc(OC)c4)CC3)CC2)c1,1
CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,0
C=CCN1CCc2cc(O)c(O)cc2C(c2ccccc2)C1,0
CCC(=O)C(CC(C)[NH+](C)C)(c1ccccc1)c1ccccc1,1
CC(C)S(=O)(=O)NC1COCC1c1ccc(-c2ccsc2)cc1,0
Oc1c(Br)cc(Br)cc1Br,0
[NH3+]C(C(=O)N1CCC(F)C1)C(C(=O)O)c1ccc(-c2ccc(F)cc2)cc1,0
CC(C)(C)c1cc(NC(=O)n2ccc3nc(Oc4ncnc5c4CNC5)ccc32)no1,0
CNC(NCCSCc1[nH]cnc1C)=[NH+]C#N,0
BrCCc1ccccc1,0
Cc1nc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)cc(C(C)(C)C)n1,1
COc1ccc(CNC(=O)C2(c3ccccc3)CCN(c3cc(N)ccn3)CC2)cc1,1
CN1CC2CC1CN2c1ccc(-c2ccc3sccc3c2)nc1,1
O=C(Cl)c1c(Cl)cccc1Cl,0
O=C([O-])COCC[N+]1CC[N+](C(c2ccccc2)c2ccc(Cl)cc2)CC1,0
NC1CC(C(=O)N2CCn3c(nnc3C(F)(F)F)C2)=CCC1c1cc(F)c(F)c(F)c1,0
CNC(=O)NC(O)C(Cl)(Cl)Cl,0
Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,0
Cn1c(SCCCN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cnccn1,1
NC(=O)c1cc(Cl)c2c(Cl)c(C3CC3)n(C3CCCNC3)c2n1,1
COc1ccc(C(C)NC2CCC(C(=O)N3CCC(c4ccccc4)(N(C)C(C)=O)CC3)C(C)(C)C2)cc1,0
Cc1ccc(NC(=O)C(COC2CCC2)Oc2ncnc3c2cnn3-c2ncccc2Cl)nc1,0
CCCC(CCO)Nc1nc(N)nc2cccc(C)c12,1
C(#Cc1cc(-c2n[nH]c3c2Cc2cc(-n4cccn4)ccc2-3)cs1)COc1ccccc1,0
Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5cn(C)nc5C5CC5)nc34)CC2)no1,1
CN1CCC(COCc2cc(C#N)cc(C3CC3)n2)(c2ccc(F)cc2)CC1,0
Cc1cc(CN2CCN(c3c(Cl)cnc4nc(N5CCN(C)CC5)[nH]c34)CC2)no1,1
C=CC(=O)OCCCC,0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,0
Cc1noc2cc3c(cc12)CCN(CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3,1
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0
O=C(Nc1ccc(-c2nnc(NCCCN3CCCCC3)o2)cc1)c1c(F)cccc1F,1
CC(C)n1c(=O)n(C(=O)NCC2CCC(CC3(C(=O)O)CCC3)CC2)c2ccccc21,0
CC1(C)CC(NC(=O)c2cn[nH]c2)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,1
CC(Cn1ccnc1)NC(=O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,0
c1ccncc1,0
CCCC(CCO)Nc1nc(N)nc2cccc(F)c12,1
CC(c1ccc(C#N)cc1)N1CC(N)C(C(=O)C2CCCC2C#N)C1,1
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,0
NC1=NC2(CO1)c1cc(OCC3CCCCC3)ccc1Oc1ccc(-c3cncnc3)cc12,1
Cc1noc(N2CC3CCC(C2)C3Nc2nc3c(OCC(F)(F)F)ccc(C(F)(F)F)n3n2)n1,1
Cc1c[nH]c2ncnc(OC3CCC(N4CCOC(C)C4)CC3)c12,0
CCCN(C(=O)c1ccccc1C(C)C)C1CCNC1,0
